StarRating,Review,Keywords,Sentiment,Sentiment_Score
1,good poor cannot buy ebook without access terminal audiobooks barn noble app problem really pain stuck hospital without access home computer,"['good', 'poor', 'cannot', 'buy', 'ebook', 'without', 'access', 'terminal', 'audiobooks', 'barn', 'noble', 'app', 'problem', 'really', 'pain', 'stuck', 'hospital', 'without', 'access', 'home', 'computer']",Postive,0.27499999999999997
5,amazon app le good would surprised wish worker behind scene warehouse paid,"['amazon', 'app', 'le', 'good', 'would', 'surprised', 'wish', 'worker', 'behind', 'scene', 'warehouse', 'paid']",Postive,0.1333333333333333
2,word enough found thing dollar usually pretty worthless returned probably kept said expected pay product return something normal person would return get passed around called customer service associate associate repetitively told different thing consistency truely give damn customer seems ti,"['word', 'enough', 'found', 'thing', 'dollar', 'usually', 'pretty', 'worthless', 'returned', 'probably', 'kept', 'said', 'expected', 'pay', 'product', 'return', 'something', 'normal', 'person', 'would', 'return', 'get', 'passed', 'around', 'called', 'customer', 'service', 'associate', 'associate', 'repetitively', 'told', 'different', 'thing', 'consistency', 'truely', 'give', 'damn', 'customer', 'seems', 'ti']",Negative,-0.05
2,cannot cancel subscription app sure add sneaky sneaky amazon please add function,"['cannot', 'cancel', 'subscription', 'app', 'sure', 'add', 'sneaky', 'sneaky', 'amazon', 'please', 'add', 'function']",Postive,0.5
1,terrible update app developer feel need screw something work fine cannot look past pending order app load page cannot go profile app load page move menu item bottom update huge step backwards,"['terrible', 'update', 'app', 'developer', 'feel', 'need', 'screw', 'something', 'work', 'fine', 'cannot', 'look', 'past', 'pending', 'order', 'app', 'load', 'page', 'cannot', 'go', 'profile', 'app', 'load', 'page', 'move', 'menu', 'item', 'bottom', 'update', 'huge', 'step', 'backwards']",Negative,-0.1083333333333333
3,amazon slowly getting worse worse late getting many delayed package lost package etc amazon used go extra mile remedy situation market slipped complacency one bad ux mean nothing care attitude,"['amazon', 'slowly', 'getting', 'worse', 'worse', 'late', 'getting', 'many', 'delayed', 'package', 'lost', 'package', 'etc', 'amazon', 'used', 'go', 'extra', 'mile', 'remedy', 'situation', 'market', 'slipped', 'complacency', 'one', 'bad', 'ux', 'mean', 'nothing', 'care', 'attitude']",Negative,-0.2390625
4,time everything work seldom receive package could easily logistical issue aside sketchy prime membership household thing love option amazon offer,"['time', 'everything', 'work', 'seldom', 'receive', 'package', 'could', 'easily', 'logistical', 'issue', 'aside', 'sketchy', 'prime', 'membership', 'household', 'thing', 'love', 'option', 'amazon', 'offer']",Postive,0.4666666666666667
1,gone wrong amazon app total garbage cant see order anymore cant search order shopping page take forever load click app broken stop trying fix something broken amazon please fix one largest company planet app doesnt work,"['gone', 'wrong', 'amazon', 'app', 'total', 'garbage', 'cant', 'see', 'order', 'anymore', 'cant', 'search', 'order', 'shopping', 'page', 'take', 'forever', 'load', 'click', 'app', 'broken', 'stop', 'trying', 'fix', 'something', 'broken', 'amazon', 'please', 'fix', 'one', 'largest', 'company', 'planet', 'app', 'doesnt', 'work']",Negative,-0.325
1,every time app come spanish changed english least time still come spanish,"['every', 'time', 'app', 'come', 'spanish', 'changed', 'english', 'least', 'time', 'still', 'come', 'spanish']",Negative,-0.075
1,package supposed delivered sunday tuesday got message app delivered carrier marked delivered amazon customer service said wait wednesday see turn wednesday came went package customer service say send another package cost nice done thief amazon,"['package', 'supposed', 'delivered', 'sunday', 'tuesday', 'got', 'message', 'app', 'delivered', 'carrier', 'marked', 'delivered', 'amazon', 'customer', 'service', 'said', 'wait', 'wednesday', 'see', 'turn', 'wednesday', 'came', 'went', 'package', 'customer', 'service', 'say', 'send', 'another', 'package', 'cost', 'nice', 'done', 'thief', 'amazon']",Postive,0.35
3,past current order shown people said stopped showing order still visible web browser customer service told use web browser reinstalling fixed customer service agent suggest still pretty bad bug,"['past', 'current', 'order', 'shown', 'people', 'said', 'stopped', 'showing', 'order', 'still', 'visible', 'web', 'browser', 'customer', 'service', 'told', 'use', 'web', 'browser', 'reinstalling', 'fixed', 'customer', 'service', 'agent', 'suggest', 'still', 'pretty', 'bad', 'bug']",Negative,-0.11999999999999997
3,loved amazon app rip broken cannot sort see order see cart etc star star,"['loved', 'amazon', 'app', 'rip', 'broken', 'cannot', 'sort', 'see', 'order', 'see', 'cart', 'etc', 'star', 'star']",Postive,0.14999999999999997
1,moved app longer map tracker sometimes even notification everything updated app sure working,"['moved', 'app', 'longer', 'map', 'tracker', 'sometimes', 'even', 'notification', 'everything', 'updated', 'app', 'sure', 'working']",Postive,0.5
1,app filter search bringing selected product pushed web browser search much le restrictive provides much product control consumer updated june one star allowed download receipt must desktop site full service app app allows buy stuff,"['app', 'filter', 'search', 'bringing', 'selected', 'product', 'pushed', 'web', 'browser', 'search', 'much', 'le', 'restrictive', 'provides', 'much', 'product', 'control', 'consumer', 'updated', 'june', 'one', 'star', 'allowed', 'download', 'receipt', 'must', 'desktop', 'site', 'full', 'service', 'app', 'app', 'allows', 'buy', 'stuff']",Postive,0.25
1,bad service changing location pay membership fee even membership different country claim free delivery ridiculous,"['bad', 'service', 'changing', 'location', 'pay', 'membership', 'fee', 'even', 'membership', 'different', 'country', 'claim', 'free', 'delivery', 'ridiculous']",Negative,-0.15833333333333327
2,unable update app even though tried many many time cannot use app app automatically force update page one update amazon apps android frustrating cannot even uninstall app either happy,"['unable', 'update', 'app', 'even', 'though', 'tried', 'many', 'many', 'time', 'cannot', 'use', 'app', 'app', 'automatically', 'force', 'update', 'page', 'one', 'update', 'amazon', 'apps', 'android', 'frustrating', 'cannot', 'even', 'uninstall', 'app', 'either', 'happy']",Postive,0.18
1,order seems lost waited almost month point amazon finally allows request refund way keep putting chat feature running circle,"['order', 'seems', 'lost', 'waited', 'almost', 'month', 'point', 'amazon', 'finally', 'allows', 'request', 'refund', 'way', 'keep', 'putting', 'chat', 'feature', 'running', 'circle']",Neutral,0.0
5,love game enjoying new way earn higher priced item game cash diamond way get key able complete home room top would like see design room key instead always,"['love', 'game', 'enjoying', 'new', 'way', 'earn', 'higher', 'priced', 'item', 'game', 'cash', 'diamond', 'way', 'get', 'key', 'able', 'complete', 'home', 'room', 'top', 'would', 'like', 'see', 'design', 'room', 'key', 'instead', 'always']",Postive,0.15330578512396695
1,ssssslllllooooooowwwwww even work feeling nostalgic day dialup totally download app personally love staring blank screen minute shown picture dog message something went wrong end want check order sent update despite specifically picking option take app stick wrong end,"['ssssslllllooooooowwwwww', 'even', 'work', 'feeling', 'nostalgic', 'day', 'dialup', 'totally', 'download', 'app', 'personally', 'love', 'staring', 'blank', 'screen', 'minute', 'shown', 'picture', 'dog', 'message', 'something', 'went', 'wrong', 'end', 'want', 'check', 'order', 'sent', 'update', 'despite', 'specifically', 'picking', 'option', 'take', 'app', 'stick', 'wrong', 'end']",Negative,-0.16666666666666666
3,find amazon price alot higher ebay aswell think thing cheaperthen pay sometimes much postage item amazon prime memberbut finding thing item covered amazon prime alot difficult really buy amazon,"['find', 'amazon', 'price', 'alot', 'higher', 'ebay', 'aswell', 'think', 'thing', 'cheaperthen', 'pay', 'sometimes', 'much', 'postage', 'item', 'amazon', 'prime', 'memberbut', 'finding', 'thing', 'item', 'covered', 'amazon', 'prime', 'alot', 'difficult', 'really', 'buy', 'amazon']",Postive,0.037500000000000006
1,worst experience amazoni ordered shoe nov estimated delivery date first nov extended nov till message call much disappointed service,"['worst', 'experience', 'amazoni', 'ordered', 'shoe', 'nov', 'estimated', 'delivery', 'date', 'first', 'nov', 'extended', 'nov', 'till', 'message', 'call', 'much', 'disappointed', 'service']",Negative,-0.5
2,integrate amazon music whenever try buy digital music force use desktop purchase digital music poor experience want pay music subscription like buy,"['integrate', 'amazon', 'music', 'whenever', 'try', 'buy', 'digital', 'music', 'force', 'use', 'desktop', 'purchase', 'digital', 'music', 'poor', 'experience', 'want', 'pay', 'music', 'subscription', 'like', 'buy']",Negative,-0.13333333333333333
5,amazon order every week multiple time week look specific product sold overseas get next day within day could happier service however prime day perplexed earth would run prime day friday majority american get paid friday excited order discount almost everything yet another year go without able order prime day get paid friday keep hard work,"['amazon', 'order', 'every', 'week', 'multiple', 'time', 'week', 'look', 'specific', 'product', 'sold', 'overseas', 'get', 'next', 'day', 'within', 'day', 'could', 'happier', 'service', 'however', 'prime', 'day', 'perplexed', 'earth', 'would', 'run', 'prime', 'day', 'friday', 'majority', 'american', 'get', 'paid', 'friday', 'excited', 'order', 'discount', 'almost', 'everything', 'yet', 'another', 'year', 'go', 'without', 'able', 'order', 'prime', 'day', 'get', 'paid', 'friday', 'keep', 'hard', 'work']",Postive,0.12291666666666665
1,always excellent prime day unable make purchase something went wrong page majority time consistently adding ide feeling,"['always', 'excellent', 'prime', 'day', 'unable', 'make', 'purchase', 'something', 'went', 'wrong', 'page', 'majority', 'time', 'consistently', 'adding', 'ide', 'feeling']",Postive,0.0625
1,app share product friend option kind monkey would program store app allow share product link,"['app', 'share', 'product', 'friend', 'option', 'kind', 'monkey', 'would', 'program', 'store', 'app', 'allow', 'share', 'product', 'link']",Postive,0.27499999999999997
3,rush delivery lienot literally dramatic pay delivered day nexteven though actually pay extra free get two four day laterwas meant deliver day completely understand late delivery could gone picked store really went store late frik fault lazy going store went cheap decided someone else driving,"['rush', 'delivery', 'lienot', 'literally', 'dramatic', 'pay', 'delivered', 'day', 'nexteven', 'though', 'actually', 'pay', 'extra', 'free', 'get', 'two', 'four', 'day', 'laterwas', 'meant', 'deliver', 'day', 'completely', 'understand', 'late', 'delivery', 'could', 'gone', 'picked', 'store', 'really', 'went', 'store', 'late', 'frik', 'fault', 'lazy', 'going', 'store', 'went', 'cheap', 'decided', 'someone', 'else', 'driving']",Negative,-0.018333333333333323
2,damn app us much battery power shop keep charging phone idiot amazon google seem know anything power efficiency lose oversight mess wanted phone drain fast like bat hell would playing game phone quickly lose battery power browse app let alone apps,"['damn', 'app', 'us', 'much', 'battery', 'power', 'shop', 'keep', 'charging', 'phone', 'idiot', 'amazon', 'google', 'seem', 'know', 'anything', 'power', 'efficiency', 'lose', 'oversight', 'mess', 'wanted', 'phone', 'drain', 'fast', 'like', 'bat', 'hell', 'would', 'playing', 'game', 'phone', 'quickly', 'lose', 'battery', 'power', 'browse', 'app', 'let', 'alone', 'apps']",Negative,-0.10694444444444447
4,like free shipping sub get tv like amazon politically sure side,"['like', 'free', 'shipping', 'sub', 'get', 'tv', 'like', 'amazon', 'politically', 'sure', 'side']",Postive,0.45
